property_id,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,target
13,-0.4718136346287074,-1.866897721419884,-1.6359596988246383,-1.8458359007535492,-0.2427047425203294,-1.0879307011831971,-0.3091210097048794,0.9955460391182462,0.6079395869281784,-0.3823115945457059,0.2651900799048339,-0.1884623529098288,0.255839333263539,0.4323898649783907,0.0060752850055726,-0.4053688633973599,0.2183844727034684,-0.707216202645752,0.2967598661616697,-0.0779684544308071,-0.2707948716328535,80
14,3.2153787248801518,3.2478327190635587,-0.2807074588288463,-0.2936695613598023,0.1534300429670032,-0.8361589811829842,-1.283518996503858,-0.2970920731186538,0.1593488046581318,0.1935756652534805,0.2001435903041857,-0.2927863812363204,0.031767803846434,0.1004868567126916,0.2718736960321142,-0.0849364105013362,0.5197715605977548,-0.7235642503211065,-0.1190918319561109,-0.3421945455943616,1.151056765117946,179
15,-2.416326318733357,0.1934472496827764,-0.08285498111429,-0.4798276917078919,3.648957086783245,0.5380545022647949,0.6165533440131845,0.5864112601903563,-0.1973574724770288,-0.0286883024538221,-0.5120730853327051,-0.0807169731087522,-0.0847141116697593,0.1496072348674254,-0.5835555957375571,0.4037496367730389,-0.1138921456058828,0.3912800693342871,0.5683143032603548,-0.059969164945245,0.0763112359303947,60
16,-1.1310777936627054,-0.0260942073964887,2.4882110259578027,1.5442805871715684,2.724026602473108,1.1761613871212135,-0.2611833567241988,-0.7216224691393133,-0.020823598386515,0.1120378637447806,-0.289332677596233,-0.3620320943317514,-0.0572219510167003,0.2700692046726494,-0.2890177564356277,0.4320190323612982,0.3379208502522198,-0.1757248550848465,0.1111374470273941,-0.2612761705759388,0.1497756493654558,40
17,-1.0351917674979394,-0.933469094992068,1.150672121426607,-0.4028352889605924,0.3632499591039005,-1.9606566998352852,-0.3569432142352422,0.7059723127055617,1.6206439192871234,-0.1476946614303064,0.2785306615058981,0.3465827261330977,-0.3225019940006848,-0.4789765504406499,-0.2204615477173891,-0.3258523620152418,0.4660900079072609,0.6996625643955651,-0.3453166970863162,-0.2391831472436986,1.4466681242695858,70
18,-2.8533897699395565,1.969803668742902,0.4866936263390263,-0.7258777072070508,-0.7518611679956297,0.5209298400440279,0.0648835799119707,-0.7298167636210591,0.1038918964462212,0.1201706474579789,-0.5071516684041874,-0.180604668746392,-0.1372603532525223,-0.6152203574585964,-0.0122790830506619,0.4803619427829905,0.1704713261138324,0.3456032538051848,0.7552065505970833,1.4868863115124051,0.3111112540174083,30
19,-2.368606400394248,1.138845851410128,-0.9283541073335256,1.05521278553745,-1.2305666909712742,-0.7665029676955991,-1.1545609789059492,1.5138818940916308,0.0675958848888351,-0.9406746305593532,-0.2443223170128502,0.2655570073713976,0.2655790739123551,-0.1404808455808609,-0.4616194103408061,0.3041400563186135,0.1617257500690275,-0.1934459768160872,0.7531384767209278,-0.7565919277923476,-0.1736948941590726,90
20,1.0333923127452551,-0.9194240195376072,-2.3564052887936944,3.4615696882083955,0.954710762938842,0.0064060065485296,-2.685722094387726,0.3804203992169689,-1.3447705204598828,-0.6393900618505894,-0.3812918235705914,0.3927138984890141,0.1049486502238717,-0.5129638148565692,-0.5587410189993496,1.1862631875588314,0.4866566447446268,0.2187579457337711,-0.0625740744659041,-1.0398794108254628,0.8068671330128538,28
21,-2.1297950549992675,-0.1555145574649254,0.0661098205362077,-0.3617210552863867,4.110966946224272,0.4967665512366294,0.0046395416091659,-0.2309579836470771,0.3803347800706217,0.2830090351479856,-0.04268440052339,0.1850006319576901,-0.5415351357030405,-0.2399893629866274,-0.4400721525841062,0.2265533143249693,0.3188434942194655,0.6570742945962943,-0.4393170326097484,-0.0001370050973775,1.108745585615348,53
22,1.2374204514512332,0.863465998972742,0.0038736160753279,-1.037190490913303,0.4794979123412309,0.0394891548917925,-0.0530430093344152,-0.75329414041503,-0.0929571682691505,-0.0421040774915116,0.6832509294737009,-0.3874524655565586,0.0665097004711282,0.6805245476966901,0.3815910202690682,-0.8037728940019927,0.187246560317076,-1.0240087476653872,-0.6882262097920662,-0.7736507419179237,-0.5308403236127184,98
23,-0.988477124383792,0.8390029087061522,-1.2464361284580758,-0.0545650205356469,-0.4653413944237544,0.6828136198335653,-0.3021012245610446,-0.6837443116257054,-0.3740114612932314,0.4458797459700657,0.4279682040017641,-0.2936348249466496,-0.1738202336629966,-0.0783307522856347,0.3850557226848992,-0.4714340873629543,0.0991962792196283,-0.7136904116853906,-0.3876361577806812,0.1648360910648753,0.7703483341962943,50
25,2.3393786952762468,1.6450921882552336,-0.2121803679790743,-1.0917782024928866,0.5125000686220899,0.0605488811694254,-0.0847575207495466,-0.7390320758493877,-0.3952531040832977,0.421186733760975,0.3581336335807022,-0.2496862697809726,0.0282395891386371,0.5313727428943644,0.3901506194466322,-0.177561346868062,0.0625561769311155,-0.5647905674416257,-0.852868180509134,-0.1890818024003104,-0.5855358666834349,30
27,-1.9229172374085293,-0.1787472720253333,0.0852332697404333,-0.5601466026840546,-0.1901052589612835,0.7081145644292258,0.3518341091887985,-0.9874481047438408,0.0087551987536902,0.1396257270541954,0.3263280872504538,-0.2951212975849807,-0.2377341815400308,0.0582767053308976,0.4133649476070681,0.148721624128975,0.1147449757883149,-0.740689375492274,-0.2299165847970064,-0.0700673720675858,-0.0828063232955988,45
28,-1.3172163370482863,0.3172238512009259,1.0273090503054794,3.437465267810719,1.783116517009357,-0.4331467984981374,-0.9417422235761858,1.6986585136702237,-1.5320817750543851,-0.0798633939797039,0.3227523703969076,0.7275730881646684,-0.0244302793156236,-0.969551806490806,-0.9888520182864936,2.558775821792888,0.3879404492908948,1.2304378228670003,0.4625964357948162,-2.170473111732277,0.480965386468437,75
29,3.3169399997487026,0.3910077796573993,0.1496375886647999,-1.983674676844772,0.8337276823681563,-1.7083958395009975,-0.7597485523709205,-0.3174664175778487,-2.7457375792043037,0.4995784655271745,0.2518027234159979,-0.7046396442324261,0.3299177999007837,0.4711368667711927,0.5923779277434076,-0.6040739366461558,-0.040162802016501,-0.779125049780571,-0.1208957845093381,-0.2527270138478606,-0.4746567800152575,125
30,-0.75990216250524,-0.3557201699560941,0.3306821073932189,-2.097281432932782,-0.4777341898237492,1.2672247304436126,1.096740448247268,-1.45083402694537,-0.0999991969833962,-0.1140482652319709,-0.2465874979507509,-0.154884700035337,0.2406258577301381,-0.2665558235459094,0.2220066056639165,1.2215221265725662,0.1700297649691207,-0.0185770778982196,0.6303370893095115,1.0045822324928295,-1.5459290449638543,50
31,-1.3444066654146951,-1.873868799483538,-0.281802193608792,-2.2104947788818547,-0.3421891144544877,-0.1187632036744531,-0.2686595473531168,-0.6062079385435645,0.3068752168821206,-0.3875929934499029,0.1494132588512962,-0.2226844773386664,0.1117741394673694,-0.3336166364225658,0.1344961618691136,0.2727591622261006,0.5626395587312981,-0.4171890839324343,0.7357714608313269,0.4528148222835412,0.0255127628029403,70
32,1.2093424825681196,-0.9157993092482368,-1.896940700877136,0.9832615235328894,-0.6339166360615517,-1.598492648050371,-0.0238060464265669,0.9978262526840658,1.2215507834327504,-0.524341655600133,0.6166018704657206,-0.1175745519303995,0.056670687502088,-0.1118892927696777,0.0950131554290378,-1.640734352446358,0.1284188735766057,-0.8125878307999439,0.2542267784901928,0.0807705206631318,1.0719275294649877,46
33,0.2317094756999005,2.0675374866154805,0.1272433077342936,0.0434272568601223,0.2541239761060934,-1.1340197429741148,0.3771460361269728,1.1739010524563371,1.534166529741836,-0.8729277920460715,0.1638836015164542,-0.2979956356624365,0.1240207322262094,-0.1673912022821726,-0.3061929956986501,-0.7568261188226743,0.0854962854157019,-0.5016949549775279,1.232746689073381,-0.470226851802931,0.5749789149166924,40
34,-2.0177419416062192,0.4366909141996522,1.531652464680122,-1.7690330281897972,0.2987207157651144,0.4536453165004486,-0.1314089245468743,-0.6873274543643549,1.1687214220528723,-0.3398346495959312,-0.2816226494387818,0.847034334708374,-0.0719539026043812,0.2565899349557253,-0.2765081875216316,1.5893714144352389,0.7241743746809652,0.763672433190331,-0.7953615882075192,-0.1929260834859579,-2.15698571679306,45
35,-0.8082930501775244,0.2897255583234965,0.229138077677886,-0.5098805432266216,-0.0061246538042116,0.6589275107005519,0.5212811485983855,-1.3103930234716077,0.0092055451409483,-0.1156172862917663,0.8563781461067211,0.1231763170767623,0.4929832557484189,1.1364309824109653,0.6491844569781061,-0.5180584901702623,0.1604954287942532,-0.3038729409933422,-0.7722295248639471,-1.1418370613220987,0.6965020067435249,60
36,-0.3239440234334423,-1.0817255546823463,0.7786286861624877,-0.2275889411785386,-0.0569187541657999,-0.1664575270461182,0.7596265116299072,-1.0836887545553795,0.5684456556203878,0.6432273717165601,0.1065343036562683,0.2679880235002636,-0.4179260035229664,-0.0617300344517933,0.3436517598883954,0.4118888978925226,0.161515254576864,0.4366589962349962,-1.186772075218358,0.0991293885914306,0.2095274210907426,45
37,-1.0670949429098555,0.9909959715118496,-0.1598337857789571,-0.4604546628178355,0.108752630232362,0.8964032560111338,0.9206195164351751,-1.3498010677013852,0.800841516629031,0.4528340149613352,0.2405870718834375,0.2385700429854244,-0.3807684986219556,-0.0279946657168648,0.3352357747449123,0.5988278193519357,0.142324864367063,0.0667013021321437,-1.1337943783499265,-0.4332466985834732,-0.2249211681387436,80
38,-2.468976104674688,0.8689136015995743,0.9842477663464162,-0.5612301603576325,-0.3132671329374125,0.7294269398889175,-0.109772823589996,-0.8225768774183153,-0.2866184657002289,-0.0906050592756737,0.1626999941588709,-0.4361238548265692,0.1732939808119338,0.1414283285504173,0.3142850590445205,0.2219705660302677,0.2342527988708929,-0.7627794040084221,0.5337975212850999,-0.3491616892717809,-0.0884899811113982,25
39,-0.2672889366843546,-1.551735423064566,3.1329267503617486,-0.125172995381952,0.0778114710080441,-1.392503398124836,0.2018620563412253,0.3695959482241134,-0.8051478542747604,0.3947463106829854,0.0833913846643424,-0.2653874526588408,-0.1017358583674192,0.0212221259311743,0.2855570831887271,-0.7038236770798045,-0.1339079131523405,0.1072749345037919,-0.4402484224846156,-0.1657633530962217,0.5978443095793525,25
40,0.2143676792041501,-2.305883942508958,6.35255909213576,3.768481098488966,-1.8034958477752356,-1.255183197113281,2.626185635916842,1.5607359032598545,0.3232070752074443,0.2827047352736545,1.0051053923412665,-0.0234645047094314,0.4991462807396728,-0.2772542080211635,-0.0495109284483803,-0.3961765372217877,-0.082221231701073,0.4839914979900699,0.6821757562703197,0.3614749784689295,-1.1708764755142558,100
41,-0.034090984251776,-1.6495096212893368,-1.1707879124106857,-1.7967928358365013,0.5517566848718992,-0.7128928968515285,0.0928735916259487,-0.2818464381714538,-1.0894226498548214,0.8827479432529107,0.4949743142428142,0.0201855417899193,-0.4471724954440852,0.1257128569763137,0.441446177458998,-0.8286450102602825,-0.0989992465485951,0.0458453061889448,-1.5982252461619737,0.340908199215352,0.5838164882853063,60
42,0.2076659650483231,-1.3507402786650726,-0.6406212602608922,-1.9017330431881736,0.6451788421781253,-0.8502284557163743,0.0770880673222553,-0.3286015405162778,-1.262093594039403,0.8657073875737864,0.4190584352775707,0.031937408309316,-0.5040812882147955,0.0657933420180687,0.5011109693466844,-0.6171618522132305,-0.1518335432699294,0.057261114616556,-1.6216707454424846,0.2075935982875694,0.833376657841508,40
43,0.9087674506177568,-1.9290324303414144,-1.765153607892352,2.6813019608295385,1.6142993736774296,0.6233246061662897,-1.2294832101786153,-0.3176154734431222,-0.3912667902463891,0.2291372489977749,0.165821772663942,-0.223395629879294,0.1476659929947183,-0.2889908368760184,0.0823615386236537,0.2126816706683462,0.2796176448487883,-0.4797152731919693,0.084526034718672,0.5824092417828031,0.4726656560064337,55
44,-1.860948568794481,3.72576858395282,-0.7431636629271444,0.5633349245258068,-1.4461151911861816,0.5564569528299573,-1.3500800802643047,-0.0501068255203265,-1.438338220529472,0.2674972655871708,-0.746385570129729,0.251178510376701,-0.1758521260401211,-0.3323378847517125,-0.1135784692438852,0.3458789967397331,-0.0272769656685235,0.4754768640161483,-0.5572846919399013,1.6796370575495985,-0.5549920469201365,65
45,-0.5425475310987372,0.689511436364358,3.2151971350201523,0.4350807405575421,-1.262516534098877,-0.5838891035464234,-0.3875254960358594,0.5054153629336224,0.3232844010062288,-0.3974819080715742,-1.022020461084317,0.6490154763376078,0.2092473265678035,-0.3481385488344528,-0.5525775232200338,1.6581778654383,0.471503039294498,1.3480968649750282,0.3957051138435562,1.0970824390104714,-0.767317486985256,72
46,-2.3754964311479214,2.075646010897574,-0.4078685175747812,-0.5538147815013633,-0.1910299277959522,0.6646936819334224,-0.1050452593290929,-0.6983179051595287,-0.3316511357290349,0.5457973912683179,-0.1023054365068334,-0.2225493628609351,-0.2264620782262239,-0.4308648910988742,0.2185241784984908,0.6186155659711184,0.1092596757544518,-0.1885060189703682,0.2200545806182938,0.2902041700953186,0.3457643098039307,90
47,0.1547817318627751,-3.9764109825174234,1.9723637336219368,2.586905789197026,-3.1484281400368164,-0.8906683967487782,-1.181248698720318,0.682941650053464,-0.4161521784446439,-1.2643880987553198,-0.4421862985353927,0.5050912963680781,0.3478585897543219,-0.4363305654590694,-0.0787855447319866,1.3393872648743166,0.1692922431663965,0.291734033644692,-0.1263956740949114,-0.6135994806917234,-0.5316747508455771,69
48,-0.002116530537136,-1.7723380597323883,-0.9832981932973764,1.4077938703313209,-2.7189760076210368,-1.016122482660483,-1.8540042679435491,0.4040323157149806,0.0015312264605241,-0.7487259586031437,-0.5516672323409223,0.8391694938797696,0.2743259296084773,-1.0541728785049194,-0.3945156132884575,2.101599788763503,0.6237420002756887,0.9274007575049252,0.3901359894822266,-0.1272602558939581,0.3464638373414998,65
49,-1.5696611227241295,1.1347298111190265,1.3906516921308207,-0.294757570996473,-0.0029961317472369,0.4011081006711451,-0.009916807927657,-1.0013560067005334,-0.3383061743433648,-0.0696801805684422,0.3493341903423937,-0.4515691289827208,-0.1196391209556452,0.2414221838149696,0.4566769529058686,-0.3463134185619838,0.0832268436811856,-0.8884105791745442,-0.2118874260794156,-0.5842200177316236,0.3766927970231268,139
50,-1.131171963491906,-1.0798788685161282,-2.8991869445148426,1.4154397673664194,-1.4979090955486276,-0.6051353087152445,-0.417228643191608,0.5992967656238526,0.2383596774138858,0.0812672933908538,0.2499333984376933,-0.1670920048470441,0.0746026969385003,-0.36240563926176,0.2849090995587854,-0.3986826289120557,0.073027970138056,-0.8749882730897611,0.6515687202600958,0.8213755118032128,0.9286391252112646,95
51,-1.5282798794647403,2.0909755935112635,1.2870386682162789,1.1459420420547193,-1.1607258584275673,-0.4610331481819783,-1.705989248821781,0.9704809871369176,0.6246398485040596,-0.5664444806048569,-0.34806294894244,0.3475329656946036,-0.1640032382046685,0.0453613193082219,-0.518209259167128,0.0203175216796808,0.4978363248300393,0.2347674810328889,-0.5909485684404755,0.4101994408653159,-0.0003600691734648,62
53,-0.8995018479399619,1.6572285757814234,-0.3901041402595075,-0.9916193123337332,-0.0809488437797355,-1.6525821548185673,0.6101799549084745,2.338540129525759,0.2303043652856616,-0.0627903741531829,0.921303677907944,-0.0069328637939823,0.259247460671404,-0.5616568386610876,-0.5334328847520399,0.4925044270242613,0.307392815897906,0.063412757076644,1.6721872072746762,-0.6176336402766291,0.6601419702861713,58
54,-1.0348022556446534,0.8761221960764712,2.2922700438109507,0.0051526137929994,-0.9097461539098352,-0.7396877719419731,-0.0358683853229831,1.0524514193366177,-0.9652650585597689,0.3121325018201137,0.9018832480858596,-0.3107095032052853,0.463832432338618,-0.1155852926409935,0.1314508913981247,1.3643474299694187,0.3610539772090767,-0.6262105283994649,1.2106347148300358,-1.0120933944823691,-0.5547222041188204,120
55,0.6896382305823955,-0.2595980537493003,-2.9387068392532867,0.6189774417808818,-2.0819144412556416,-0.8003494995663717,-1.8845697937442665,1.65418506659118,0.0417938707379209,-1.3458876519958884,-0.2216532184076307,0.1291433822214855,0.770557711598508,-0.2848714522794212,-0.4709300384577428,0.1332087570380452,0.5719210573252981,-0.5119256820165001,1.7569095513275592,1.312694231642628,-0.3083226540904608,90
56,1.755895533135376,1.9679960498754612,1.0875596744205118,-0.0014602972201962,0.5237745532410719,-0.3555416319237189,0.1554987459324169,-3.008851444031494,0.257784699854457,-1.1222382834390354,0.95083402285838,2.442252533607863,-0.7244191501246684,-1.0499411876509337,-2.1892627986992883,-2.7595196676638416,-2.644468418535312,-0.041642459114126,0.626244053676225,-0.5567716439061566,0.0607049109388786,89
57,-1.8200732429391335,2.932941475166367,-0.8339365944413736,0.6773085054623029,-0.993229029009398,-0.5326270357657145,-1.3104588404069577,1.647360258173519,0.2964003900257961,-0.6330390666293442,-0.3950178803938616,0.2368111622236419,-0.1541963815630433,0.3141197908016763,-0.5850983483232405,-0.3235107240011766,0.0736428782608939,-0.1443118566174097,-0.4190643821860683,0.0888878863545041,0.1069737202452153,35
58,-1.3430825722787922,1.755610512167706,1.2010958507488994,0.1233152925050732,-0.5384002202372902,0.6447347298826628,-0.160477124008254,-0.8451243911617508,-0.9765868248532964,0.5050454561759176,0.037801945867165,-0.5012524205814141,0.1541749811518073,0.6307681206888401,0.4514202413570908,-0.2140920942112995,-0.0974792556296391,-0.6529345536183919,-0.5382276826513638,-0.0258648525901077,-0.8300356247689247,40
59,0.9840289634776408,0.9050163792228872,-0.2230205678238971,-1.212503447161997,0.8540254703989612,-0.3767832605698568,0.003530574539857,-0.9047126902023738,2.0725060256344108,-0.3801899352953595,0.5240608393099097,0.2842561666835774,-0.0031802304283108,-0.2432732595817662,0.1779531453321322,0.8260190852175626,0.9020362422994044,-0.2069270623581191,0.3554980163438621,-0.2784111112500264,-0.1616740493843437,42
60,-0.4548674692778946,-2.952848514547296,3.3612030959670185,1.7746605532279738,3.015711330338396,-0.5553608606577437,0.8666345652150019,0.8893713519397087,0.1821197917536995,0.2880833710974407,1.1348421849058832,0.0465589879065907,-0.1991673954330386,0.0574470535165657,-0.5101531706564338,0.1406093871391637,0.6253882585242622,0.1637383827199197,-0.0286188196174558,-0.2516334123580239,0.4456639158239321,69
61,-0.5006267125108889,2.5314627793556186,-0.691471686991665,0.2361963287880539,0.2826627953687657,-1.21340861317733,-0.0189146356681711,0.8495327366716526,0.3218308565520893,-0.1910838459554738,0.2061010499157052,-0.2542158731278074,-0.230756136753588,-0.1048274218760041,-0.1150340158866586,-0.7048011962341165,-0.2925280041682091,-0.2953988403398311,-0.1696651901922698,-1.4895656804808397,1.4353093506747487,44
62,-1.337727084999319,1.8540674772673853,2.7538798950832897,1.5265410765895209,-1.281299316788644,0.095930711137604,0.1596964167938528,-0.6149812646930466,-0.7901050819480722,0.2334080807566579,-0.473634934536167,-0.3887368648017629,-0.404079686860768,-0.4079382905423156,0.355582692786434,-0.4743392251239399,-0.3186278458921857,0.0092765047062588,-0.311130809683234,1.4453056909203184,1.2399696392363109,65
63,-1.0783365015405053,-0.111472389642005,-0.1859322107149008,-1.1482759066536603,0.7570541883595682,-1.500868493150145,-0.247716984311914,0.9934185680114546,0.992588356212115,-0.3594244409224981,0.2947423290486633,-0.1446192993921948,-0.1354737861695562,0.1426603947252181,-0.0332996305594903,-0.475331975320972,0.2332968659092608,-0.6137483642840448,0.3836783687049269,-0.841697751940897,0.8021424311147566,130
64,-2.281490170800621,0.0973086821417504,-0.4140043758855705,-0.8616465436897093,0.5448940573847856,-1.1336836327470188,-0.0800101326179383,1.0564670341355498,1.0043361789159266,-0.0661032838836392,0.2407088312193472,-0.1050321186320594,-0.1467065229060208,0.2026629885391767,-0.0856938345022076,-0.487125711707068,0.1064735452632119,-0.3846781608225199,0.1684779923981268,-0.7330697344809178,0.5069129047338615,90
65,-2.061657410326551,0.353589310580079,0.51157671375653,-0.1929950656409153,-0.8068638248331874,1.1648566869084256,-0.33390117941726,-0.826469129155827,-1.0895600403344134,-0.2759489063954801,-0.0398494147441219,0.4081207095879701,0.363015329017943,0.4472532847588445,0.1536930024361315,0.6958613622090407,0.3037622474388545,-0.0208430351461758,-0.361719947208486,0.1302890246737135,-1.2873126898546978,55
66,2.450081202737177,1.4755782622007771,3.334328673328548,1.3292593113619673,0.0972212672069127,-1.1022046933762744,1.5792376282239649,0.7216395855528229,-0.7683189514309767,0.3772377465875042,1.3291100154104525,-0.2658716355079987,0.5416421475088508,0.4675900246571933,0.1796132158867927,-0.1214917665560608,0.173208219900982,-0.4849807844840697,0.4640544480832905,-0.5984078771659634,-1.612718396765992,65
67,4.400854654800646,4.842973532479797,0.9705818276663108,0.5094956114936672,0.5968356777780329,-0.621875445395346,-0.2031067003236739,-1.479722902379204,-0.3009212448443976,0.5363269922286876,0.1797145115206649,-0.100106350703267,-0.2033426004760573,0.2714158822553603,0.555417185292323,0.173301761481496,0.3421813918739828,-0.6173780096487637,-0.9498664984553832,-0.6528409556406372,0.8142072431240024,66
68,-2.5656608525931657,1.2961615558660482,-0.5831840791850798,0.3178193824219171,-0.5668485228864827,-0.6152114341056161,1.0400539771639938,1.7987078327808463,0.595851808530139,0.1656231802851173,1.1542013892513778,-0.0959174518122441,0.136734708003127,-0.4138012847319546,-0.2345766233285088,0.2323573443766536,0.2298242924895546,-0.5083975197892493,1.4747548649644302,-0.384326184058206,0.2229228667030422,175
69,0.1561009901483015,-0.7823816164330053,3.477702905813976,2.576729826882823,-1.5227961741626916,-1.962094611527728,0.4270405679550198,1.6377173903745412,-0.0309123038759561,0.8173047408615417,0.9672289175765224,0.1038132354724011,0.2544012605204957,-0.554147047918322,0.0068690642023186,0.2685563199095176,0.4178075920165342,0.3440509601386183,0.5114758067186427,0.3470527103286425,0.6460998367241484,59
70,-1.02751441963794,1.3379972647635756,-0.3513319632308178,0.9617216656895242,-0.7693122924944288,0.2894852172198998,0.5993440883523694,-1.5226366309493704,-0.8481809822614783,0.3710209043570581,-0.0637050978383225,0.0233598083937295,-0.4029331041243847,-0.648709328394847,0.3060085556287185,1.3093563103879509,-0.3422078528213746,0.3886510417959427,-0.7614719406439331,-2.29739362146665,1.1342486090741606,129
71,3.361243951276879,1.783420630324901,0.7046703079281679,0.3220730523136899,-0.5722985637996303,-0.3457099353155938,0.234387221611907,-1.1206325535239194,-1.25020630046222,0.2155151010926443,-0.070568639343398,-0.267376828260892,0.0655925380924556,-0.0975170516070351,0.485252279563483,0.7086196159574194,-0.1999497490789302,-0.1833132760064892,-0.5395666592249687,-0.6297598193318691,0.3256638611285503,35
72,-0.4305363560393203,-0.0025512839396218,-0.7870458198557654,1.395642360102625,2.397353534137737,0.9937721248092444,-1.3472681854542887,-0.2483564983497326,0.2821658255583029,-0.4932438806364035,0.0708815257767561,-0.2762401463020965,0.1630716295679013,-0.5632998574212317,-0.2825536498249063,0.7811446780640149,0.7073058683073258,-0.6859401560648399,1.4196767220988638,-0.7557908916253955,1.105612078737665,67
73,3.6197094174721927,1.485936276676031,-0.6777241157222651,0.5786986764187676,3.0112298169066167,1.0644716271079944,-0.8556549209037443,0.4544622630401102,0.9372202928012552,-1.3677267774722788,-0.0140431241478002,-0.5501165454282262,0.2686024571129962,-1.0678260066675715,-0.9032772687992148,0.6407671178586596,0.6247071164461194,-0.2252362205543106,2.3016588965652907,0.2816127520708167,0.8570643583831375,160
74,-0.4046532828282996,-0.9972226564491394,-1.3497995943631844,1.5980604312620708,2.151437006389891,1.296979646028268,-1.01639311807273,-0.2353631109703978,0.94552695171021,-0.4378433470938199,0.1995431128593595,-0.1401348344831647,-0.1054623049222553,-0.4403527068685334,-0.3238571703408551,0.3082148476244658,0.6417982344141538,-0.4970472540956336,0.5578597673876928,-0.362979244710522,1.2640432605634355,41
