6650,56.06232
6651,64.396286
6652,60.863907
6653,57.23223
6654,55.327827
6655,48.18531
6656,68.65405
6657,51.73974
6658,55.115147
6659,57.76057
6660,63.32967
6661,62.444836
6662,58.277355
6663,56.786777
6664,55.70454
6665,57.47173
6666,55.95431
6667,52.431458
6668,64.434875
6669,59.636177
6670,74.449234
6671,63.785572
6672,63.140976
6673,67.738846
6674,65.30405
6675,63.608723
6676,58.571568
6677,54.10405
6678,62.081303
6679,52.61981
6680,52.71732
6681,57.076557
6682,61.69454
6683,58.384945
6684,53.87587
6685,58.63141
6686,73.48329
6687,69.99893
6688,61.14912
6689,58.570873
6690,60.259174
6691,65.47458
6692,67.706024
6693,58.030792
6694,51.4676
6695,64.44052
6696,68.05452
6697,59.128048
6698,63.001434
6699,39.13812
6700,54.660454
6701,47.772125
6702,66.58968
6703,46.13634
6704,60.616264
6705,70.371284
6706,58.377815
6707,47.073563
6708,56.852695
6709,55.28359
6710,64.52278
6711,61.740524
6712,66.337906
6713,54.068703
6714,70.96859
6715,72.07886
6716,62.235065
6717,64.32176
6718,61.19174
6719,64.75379
6720,56.19529
6721,54.34783
6722,47.738636
6723,44.20263
6724,48.11307
6725,60.98317
6726,69.316475
6727,68.30925
6728,57.008778
6729,59.250046
6730,74.84587
6731,60.817406
6732,42.80096
6733,56.761795
6734,56.260307
6735,54.57393
6736,67.814285
6737,55.071487
6738,67.89408
6739,60.913216
6740,60.85179
6741,48.275936
6742,71.03914
6743,50.62383
6744,57.05898
6745,56.610794
6746,51.599483
6747,65.136345
6748,42.424854
6749,28.99331
6750,55.548046
6751,55.792484
6752,52.45273
6753,58.304707
6754,57.4768
6755,54.33056
6756,63.845398
6757,59.255703
6758,57.85122
6759,70.675865
6760,45.502537
6761,58.350147
6762,59.045456
6763,59.256042
6764,54.75397
6765,45.36788
6766,50.645634
6767,74.281815
6768,56.209637
6769,58.13157
6770,54.825123
6771,51.059383
6772,70.905785
6773,55.966736
6774,45.1374
6775,56.77705
6776,40.527744
6777,44.352592
6778,56.0764
6779,56.550045
6780,60.32078
6781,62.011425
6782,62.73845
6783,52.430653
6784,53.622334
6785,57.12561
6786,56.936447
6787,64.32283
6788,63.95137
6789,66.669464
6790,60.52711
6791,46.183926
6792,59.599773
6793,54.61482
6794,74.03847
6795,63.85496
6796,66.725525
6797,49.809452
6798,49.727787
6799,59.6909
6800,54.359352
6801,57.399933
6802,50.457825
6803,50.14892
6804,62.1411
6805,46.38552
6806,46.174732
6807,68.220474
6808,50.002872
6809,48.898743
6810,48.692276
6811,67.051575
6812,56.643997
6813,52.304337
6814,56.66962
6815,57.612167
6816,62.664707
6817,57.056683
6818,77.43384
6819,66.95743
6820,56.942467
6821,63.171383
6822,64.974556
6823,48.645164
6824,60.252987
6825,56.022575
6826,54.829556
6827,61.2085
6828,50.31422
6829,54.89522
6830,62.14622
6831,52.71384
6832,55.663376
6833,51.058105
6834,49.874653
6835,70.307144
6836,63.488583
6837,51.43252
6838,50.520798
6839,52.78279
6840,63.13565
6841,55.23879
6842,54.156525
6843,65.3387
6844,55.667587
6845,63.992416
6846,55.71628
6847,74.65779
6848,53.768932
6849,45.847206
6850,51.96604
6851,59.088257
6852,53.119183
6853,51.7262
6854,51.492085
6855,62.15862
6856,48.07327
6857,41.759758
6858,71.21168
6859,46.931213
6860,51.136326
6861,48.70568
6862,65.80766
6863,51.43649
6864,59.964657
6865,57.644196
6866,75.53844
6867,70.85666
6868,70.1517
6869,44.77823
6870,54.64402
6871,56.49578
6872,53.96585
6873,56.831486
6874,46.596474
6875,48.300392
6876,61.53441
6877,54.47044
6878,80.09549
6879,51.144325
6880,61.674755
6881,57.655804
6882,67.64339
6883,61.82242
6884,54.0778
6885,56.15032
6886,62.32917
6887,65.17074
6888,48.659576
6889,47.14733
6890,56.47432
6891,45.39928
6892,72.008675
6893,78.1472
6894,54.183575
6895,53.90069
6896,56.54662
6897,60.88441
6898,52.229588
6899,54.714447
6900,50.900608
6901,56.230858
6902,45.625053
6903,57.636703
6904,45.068584
6905,57.008297
6906,53.013313
6907,56.55047
6908,51.10302
6909,19.60069
6910,44.14771
6911,44.82638
6912,59.78083
6913,54.751286
6914,52.85832
6915,48.21685
6916,50.931072
6917,49.811974
6918,51.726646
6919,49.187874
6920,54.543297
6921,58.53447
6922,48.79168
6923,53.986206
6924,30.051994
6925,50.402138
6926,61.072273
6927,53.04904
6928,53.9923
6929,48.200783
6930,45.828358
6931,41.24863
6932,24.280588
6933,56.408005
6934,53.532097
6935,62.2038
6936,59.473522
6937,54.036762
6938,46.356705
6939,57.653584
6940,44.266693
6941,54.97508
6942,63.092358
6943,51.91273
6944,50.7251
6945,43.76861
6946,47.79551
6947,52.60975
6948,53.58445
6949,57.332474
6950,48.824883
6951,46.69417
6952,59.17548
6953,65.31201
6954,54.36585
6955,63.488377
6956,51.163895
6957,57.00968
6958,65.29097
6959,64.70135
6960,58.35075
6961,61.122322
6962,77.034584
6963,68.84797
6964,54.864017
6965,66.43453
6966,76.07565
6967,64.41594
6968,55.852173
6969,52.41766
6970,65.1434
6971,51.26078
6972,52.369846
6973,57.55529
6974,48.890625
6975,62.685387
6976,54.64423
6977,62.059464
6978,57.567825
6979,46.03027
6980,64.673546
6981,52.07799
6982,53.071022
6983,50.962173
6984,54.47314
6985,49.116688
6986,47.317547
6987,61.593544
6988,50.225735
6989,49.539738
6990,55.839546
6991,69.195564
6992,51.909496
6993,46.36146
6994,57.853622
6995,49.777187
6996,66.19722
6997,57.08504
6998,52.22266
6999,56.62732
7000,53.357216
7001,55.96287
7002,60.866837
7003,58.91761
7004,55.80563
7005,61.129383
7006,57.559017
7007,39.77048
7008,61.98589
7009,65.60105
7010,65.65485
7011,47.180576
7012,67.32345
7013,36.96652
7014,55.803776
7015,49.31016
7016,53.31527
7017,82.5588
7018,44.024765
7019,62.3526
7020,51.28298
7021,45.13829
7022,79.03314
7023,53.807545
7024,61.37474
7025,52.728043
7026,38.25729
7027,45.767128
7028,55.655346
7029,59.07581
7030,56.293186
7031,76.2515
7032,51.13669
7033,52.66819
7034,55.594067
7035,58.34379
7036,69.44674
7037,58.543865
7038,50.05765
7039,46.38254
7040,63.04567
7041,57.68262
7042,45.254276
7043,58.865208
7044,66.89806
7045,52.124287
7046,54.565018
7047,55.91181
7048,62.70901
7049,55.988197
7050,54.17958
7051,44.09115
7052,48.15676
7053,58.6776
7054,57.548195
7055,83.21661
7056,55.05405
7057,66.51323
7058,57.13615
7059,57.10524
7060,67.216675
7061,58.020405
7062,66.986206
7063,59.394276
7064,53.249672
7065,54.951256
7066,57.191383
7067,57.446846
7068,57.076576
7069,44.693653
7070,39.82606
7071,50.70922
7072,57.442814
7073,35.50034
7074,50.866856
7075,55.13164
7076,52.50187
7077,56.562683
7078,46.125603
7079,69.43498
7080,53.764187
7081,58.25399
7082,56.189247
7083,64.25504
7084,41.44488
7085,67.56565
7086,75.81521
7087,47.949314
7088,53.015198
7089,49.752125
7090,62.833008
7091,52.924175
7092,60.037655
7093,60.718662
7094,58.800205
7095,34.61497
7096,64.62458
7097,50.394684
7098,44.23372
7099,37.85654
7100,47.422134
7101,66.37912
7102,60.368946
7103,54.83609
7104,63.928608
7105,43.220047
7106,50.039047
7107,60.98911
7108,58.91262
7109,64.12221
7110,60.07877
7111,57.14899
7112,54.658604
7113,56.928333
7114,57.931812
7115,63.471493
7116,65.165016
7117,69.036255
7118,51.756207
7119,64.514366
7120,64.25624
7121,63.408997
7122,51.91972
7123,57.189217
7124,47.703007
7125,63.062943
7126,49.491154
7127,56.366013
7128,68.42593
7129,59.01457
7130,50.709446
7131,48.87387
7132,58.95388
7133,61.427338
7134,52.83137
7135,58.318584
7136,53.533398
7137,60.263054
7138,62.14321
7139,63.678337
7140,52.504547
7141,53.48345
7142,56.536156
7143,57.66795
7144,61.184803
7145,56.22881
7146,63.140347
7147,32.929733
7148,37.735607
7149,57.30131
7150,59.139435
7151,54.981586
7152,66.166855
7153,51.099354
7154,53.58616
7155,64.39381
7156,51.004986
7157,51.38902
7158,56.868988
7159,57.772736
7160,67.423355
7161,56.489197
7162,59.582005
7163,62.36427
7164,60.700783
7165,61.553833
7166,64.21832
7167,50.182888
7168,65.85291
7169,63.05395
7170,65.641815
7171,54.77985
7172,59.72311
7173,65.604515
7174,50.924065
7175,64.50164
7176,59.914646
7177,58.38448
7178,40.21897
7179,56.28473
7180,52.247936
7181,51.090275
7182,48.53814
7183,47.006226
7184,68.41129
7185,49.67438
7186,49.729233
7187,68.46994
7188,49.042038
7189,55.584724
7190,54.8352
7191,52.88972
7192,48.903683
7193,65.89479
7194,52.385227
7195,47.88018
7196,72.807724
7197,43.075256
7198,46.730267
7199,44.1458
7200,59.312233
7201,58.499115
7202,51.499657
7203,48.05855
7204,49.443787
7205,59.246536
7206,52.858955
7207,58.325397
7208,78.903305
7209,50.055214
7210,48.68854
7211,35.758213
7212,58.043697
7213,56.65343
7214,56.07679
7215,66.015114
7216,46.17573
7217,44.29742
7218,58.965206
7219,42.97752
7220,55.790325
7221,62.444946
7222,48.366676
7223,66.96597
7224,60.064846
7225,60.361465
7226,61.68157
7227,54.740376
7228,57.670708
7229,51.74962
7230,50.60672
7231,51.368824
7232,62.91596
7233,53.6137
7234,50.27632
7235,49.23543
7236,49.75212
7237,49.23543
7238,51.059753
7239,47.415516
7240,50.89878
7241,56.208168
7242,46.812397
7243,53.658165
7244,60.48799
7245,63.05589
7246,51.82036
7247,61.296253
7248,45.524723
7249,66.59428
7250,45.82282
7251,41.239304
7252,47.223454
7253,52.31649
7254,48.122196
7255,49.02585
7256,48.958607
7257,51.271854
7258,47.984127
7259,46.78827
7260,57.85845
7261,56.114388
7262,55.030876
7263,53.185566
7264,58.140324
7265,58.022945
7266,61.435665
7267,48.975155
7268,48.378487
7269,51.576
7270,46.933887
7271,50.194374
7272,46.436535
7273,51.30138
7274,45.679134
7275,44.441135
7276,53.314438
7277,45.303043
7278,53.04648
7279,58.24178
7280,54.477406
7281,79.949715
7282,58.27288
7283,58.063175
7284,62.239822
7285,62.442993
7286,113.178764
7287,54.654057
7288,56.10281
7289,60.28001
7290,60.713524
7291,51.054512
7292,62.732918
7293,61.885075
7294,53.683807
7295,64.12854
7296,57.50322
7297,42.564793
7298,71.79364
7299,61.409916
7300,58.091656
7301,55.600384
7302,47.612785
7303,58.90311
7304,56.096897
7305,54.35651
7306,57.447826
7307,53.684692
7308,46.551125
7309,64.2155
7310,53.773064
7311,48.59883
7312,53.485016
7313,51.022057
7314,32.494167
7315,46.39826
7316,43.36032
7317,48.083935
7318,45.66441
7319,48.663757
7320,34.219692
7321,48.70652
7322,67.01192
7323,55.819107
7324,61.25082
7325,52.645527
7326,56.821293
7327,56.432545
7328,49.36988
7329,60.57073
7330,56.52832
7331,61.88661
7332,55.8501
7333,62.119335
7334,55.747192
7335,54.12473
7336,53.41527
7337,55.393505
7338,50.22012
7339,50.549793
7340,78.34979
7341,55.396194
7342,61.074894
7343,58.2547
7344,44.17134
7345,44.950344
7346,67.90123
7347,50.461914
7348,69.88752
7349,63.543976
7350,66.6387
7351,54.21089
7352,51.168156
7353,40.545506
7354,60.08737
7355,54.735023
7356,50.435387
7357,50.319363
7358,56.75935
7359,49.47058
7360,50.41469
7361,58.11004
7362,52.439514
7363,55.01155
7364,51.710278
7365,56.52321
7366,59.869236
7367,58.75349
7368,44.080746
7369,49.055115
7370,64.90106
7371,63.088688
7372,71.75874
7373,46.33785
7374,67.27962
7375,52.192345
7376,52.484898
7377,56.545063
7378,56.301132
7379,56.495514
7380,42.550358
7381,56.470028
7382,54.092213
7383,48.75443
7384,51.33479
7385,55.12853
7386,47.964417
7387,68.48204
7388,58.02258
7389,57.137833
7390,65.132225
7391,65.75469
7392,58.418633
7393,52.983795
7394,47.409607
7395,55.14885
7396,60.238888
7397,58.041718
7398,52.439217
7399,52.877968
7400,40.62825
7401,48.772118
7402,48.55153
7403,61.69855
7404,64.71391
7405,48.555237
7406,49.63134
7407,53.886784
7408,55.148827
7409,58.00197
7410,41.26967
7411,64.36804
7412,47.16928
7413,62.25872
7414,38.881413
7415,62.912354
7416,60.841843
7417,39.366432
7418,63.587494
7419,54.913204
